DISTRICT_FAVRE,CITY_FAVRE,DISTRICT_ID_DFIH,CITY_ID_DFIH,,,,,,,CITY_ID_DFIH
Ille-et-Vilaine,Antrain,71,974,,,,,,Antrain_71,974
Ille-et-Vilaine,Bain-de-Bretagne,71,2434,,,,,,Bain-de-Bretagne_71,2434
Ille-et-Vilaine,Bécherel,71,3379,,,,,,Bécherel_71,3379
Ille-et-Vilaine,Bédée,71,3394,,,,,,Bédée_71,3394
Ille-et-Vilaine,Cancale,71,6768,,,,,,Cancale_71,6768
Ille-et-Vilaine,Châteaugiron,71,8651,,,,,,Châteaugiron_71,8651
Ille-et-Vilaine,Combourg,71,9987,,,,,,Combourg_71,9987
Ille-et-Vilaine,Dinard,71,31541,,,,,,Dinard_71,31541
Ille-et-Vilaine,Dol,71,11906,,,,,,Dol_71,11906
Ille-et-Vilaine,Fougères,71,14453,,,,,,Fougères_71,14453
Ille-et-Vilaine,Janze,71,17752,,,,,,Janze_71,17752
Ille-et-Vilaine,Janzé,71,17752,,,,,,Janzé_71,17752
Ille-et-Vilaine,La Guerche-de-Bretagne,71,16351,,,,,,La Guerche-de-Bretagne_71,16351
Ille-et-Vilaine,Le Grand-Fougeray,71,14449,,,,,,Le Grand-Fougeray_71,14449
Ille-et-Vilaine,Le Theil,71,37328,,,,,,Le Theil_71,37328
Ille-et-Vilaine,Montfort,71,23436,,,,,,Montfort_71,23436
Ille-et-Vilaine,Paramé,71,32365,,,,,,Paramé_71,32365
Ille-et-Vilaine,Redon,71,28784,,,,,,Redon_71,28784
Ille-et-Vilaine,Rennes,71,28930,,,,,,Rennes_71,28930
Ille-et-Vilaine,Saint-Malo,71,33086,,,,,,Saint-Malo_71,33086
Ille-et-Vilaine,Saint-Méen,71,33639,,,,,,Saint-Méen_71,33639
Ille-et-Vilaine,Saint-Servan,71,34632,,,,,,Saint-Servan_71,34632
Ille-et-Vilaine,St-Malo,71,33086,,,,,,St-Malo_71,33086
Ille-et-Vilaine,Vitré,71,40875,,,,,,Vitré_71,40875
Indre,Aigurand,117,252,,,,,,Aigurand_117,252
Indre,Aigurande,117,252,,,,,,Aigurande_117,252
Indre,Ardentes,117,33280,,,,,,Ardentes_117,33280
Indre,Argenton,117,1206,,,,,,Argenton_117,1206
Indre,Belabre,117,3443,,,,,,Belabre_117,3443
Indre,Buzançais,117,6450,,,,,,Buzançais_117,6450
Indre,Chalris,117,7614,,,,,,Chalris_117,7614
Indre,Chabris,117,7614,,,,,,Chabris_117,7614
Indre,Chaillac,117,7639,,,,,,Chaillac_117,7639
Indre,Chàtillon-s.-Indre,117,8819,,,,,,Chàtillon-s.-Indre_117,8819
Indre,Châtillon-sur-Indre,117,8819,,,,,,Châtillon-sur-Indre_117,8819
Indre,Châtillon-s.-Indre,117,8819,,,,,,Châtillon-s.-Indre_117,8819
Indre,Châteauroux,117,8710,,,,,,Châteauroux_117,8710
Indre,Châteauroux ,117,8710,,,,,,Châteauroux _117,8710
Indre,Clion,117,9735,,,,,,Clion_117,9735
Indre,Cluis,117,9762,,,,,,Cluis_117,9762
Indre,Ecueillé,117,12490,,,,,,Ecueillé_117,12490
Indre,écueillé,117,12490,,,,,,écueillé_117,12490
Indre,Eguzon,117,12549,,,,,,Eguzon_117,12549
Indre,éguzon,117,12549,,,,,,éguzon_117,12549
Indre,Issoudun,117,17656,,,,,,Issoudun_117,17656
Indre,La Châtre,117,8848,,,,,,La Châtre_117,8848
Indre,Le Blanc,117,4417,,,,,,Le Blanc_117,4417
Indre,Le Châtre,117,8848,,,,,,Le Châtre_117,8848
Indre,Levroux,117,19393,,,,,,Levroux_117,19393
Indre,Martizay,117,21463,,,,,,Martizay_117,21463
Indre,Mézières-en-Brenne,117,22444,,,,,,Mézières-en-Brenne_117,22444
Indre,Montchevrier,117,23265,,,,,,Montchevrier_117,23265
Indre,Monchevrier,117,23265,,,,,,Monchevrier_117,23265
Indre,Neuvy-St-Sépulcre,117,24951,,,,,,Neuvy-St-Sépulcre_117,24951
Indre,Neuvy-St-Sépulchre,117,24951,,,,,,Neuvy-St-Sépulchre_117,24951
Indre,Prissac,117,28082,,,,,,Prissac_117,28082
Indre,Reuilly,117,29005,,,,,,Reuilly_117,29005
Indre,Saint-Aout,117,30458,,,,,,Saint-Aout_117,30458
Indre,Saint-Août,117,30458,,,,,,Saint-Août_117,30458
Indre,Saint-Gaultier,117,31838,,,,,,Saint-Gaultier_117,31838
Indre,Saint-Sévère,117,34648,,,,,,Saint-Sévère_117,34648
Indre,St-Benoit-duSault,117,30697,,,,,,St-Benoit-duSault_117,30697
Indre,St-Benoit-du-Sault,117,30697,,,,,,St-Benoit-du-Sault_117,30697
Indre,St-Benoît-du-Sault,117,30697,,,,,,St-Benoît-du-Sault_117,30697
Indre,Tournon-St-Martin,117,33392,,,,,,Tournon-St-Martin_117,33392
Indre,Valençay,117,38699,,,,,,Valençay_117,38699
Indre,Vatan,117,38951,,,,,,Vatan_117,38951
Indre-et-Loire,Amboise,32,620,,,,,,Amboise_32,620
Indre-et-Loire,Azay-le-Rideau,32,2282,,,,,,Azay-le-Rideau_32,2282
Indre-et-Loire,Beaumont-la-ronce,32,3259,,,,,,Beaumont-la-ronce_32,3259
Indre-et-Loire,Bléré,32,4506,,,,,,Bléré_32,4506
Indre-et-Loire,Borgueil,32,5327,,,,,,Borgueil_32,5327
Indre-et-Loire,Bourgueil,32,5327,,,,,,Bourgueil_32,5327
Indre-et-Loire,Channay-sur-Lathau,32,8076,,,,,,Channay-sur-Lathau_32,8076
Indre-et-Loire,Channay-sur-Lathan,32,8076,,,,,,Channay-sur-Lathan_32,8076
Indre-et-Loire,Cinq-Mar-le-Pile,32,33110,,,,,,Cinq-Mar-le-Pile_32,33110
Indre-et-Loire,Cinq-Mars,32,33110,,,,,,Cinq-Mars_32,33110
Indre-et-Loire,Cinq-Mars-la-Pile,32,33110,,,,,,Cinq-Mars-la-Pile_32,33110
Indre-et-Loire,Cinq-Mas-la-Pile,32,33110,,,,,,Cinq-Mas-la-Pile_32,33110
Indre-et-Loire,Château-la-Vallière,32,8661,,,,,,Château-la-Vallière_32,8661
Indre-et-Loire,Châteaurenault,32,8707,,,,,,Châteaurenault_32,8707
Indre-et-Loire,Chinon,32,9378,,,,,,Chinon_32,9378
Indre-et-Loire,Chouzé-sur-Loire,32,9449,,,,,,Chouzé-sur-Loire_32,9449
Indre-et-Loire,Cléré,32,9676,,,,,,Cléré_32,9676
Indre-et-Loire,Continvoir,32,10212,,,,,,Continvoir_32,10212
Indre-et-Loire,Cormery,32,10322,,,,,,Cormery_32,10322
Indre-et-Loire,Esvres-s.-Indre,32,13351,,,,,,Esvres-s.-Indre_32,13351
Indre-et-Loire,Esvres,32,13351,,,,,,Esvres_32,13351
Indre-et-Loire,Genillé,32,15288,,,,,,Genillé_32,15288
Indre-et-Loire,Genillè,32,15288,,,,,,Genillè_32,15288
Indre-et-Loire,Gizeux,32,15597,,,,,,Gizeux_32,15597
Indre-et-Loire,Hommes,32,17226,,,,,,Hommes_32,17226
Indre-et-Loire,La Haye-Descartes,32,16842,,,,,,La Haye-Descartes_32,16842
Indre-et-Loire,Langeais,32,18603,,,,,,Langeais_32,18603
Indre-et-Loire,Le Grand-Prossigny,32,28013,,,,,,Le Grand-Prossigny_32,28013
Indre-et-Loire,Le Grand-Pressigny,32,28013,,,,,,Le Grand-Pressigny_32,28013
Indre-et-Loire,Les-Hermittes,32,17036,,,,,,Les-Hermittes_32,17036
Indre-et-Loire,Les Hermittes,32,17036,,,,,,Les Hermittes_32,17036
Indre-et-Loire,Lignières,32,19547,,,,,,Lignières_32,19547
Indre-et-Loire,Lingueil,32,19571,,,,,,Lingueil_32,19571
Indre-et-Loire,Ligueil,32,19571,,,,,,Ligueil_32,19571
Indre-et-Loire,L'Ile-Bouchard,32,33570,,,,,,L'Ile-Bouchard_32,33570
Indre-et-Loire,Loches,32,19776,,,,,,Loches_32,19776
Indre-et-Loire,Manthelan,32,20947,,,,,,Manthelan_32,20947
Indre-et-Loire,Monnaie,32,22974,,,,,,Monnaie_32,22974
Indre-et-Loire,Montbazon,32,23191,,,,,,Montbazon_32,23191
Indre-et-Loire,Monthodon,32,23484,,,,,,Monthodon_32,23484
Indre-et-Loire,Montlouis,32,23648,,,,,,Montlouis_32,23648
Indre-et-Loire,Montrésor,32,23789,,,,,,Montrésor_32,23789
Indre-et-Loire,Mosnes,32,24093,,,,,,Mosnes_32,24093
Indre-et-Loire,Neuilé-Pont-Pierre,32,24770,,,,,,Neuilé-Pont-Pierre_32,24770
Indre-et-Loire,Neuillé-Pont-Pierre,32,24770,,,,,,Neuillé-Pont-Pierre_32,24770
Indre-et-Loire,Neuvy-le-Roi,32,24952,,,,,,Neuvy-le-Roi_32,24952
Indre-et-Loire,Noizay,32,25154,,,,,,Noizay_32,25154
Indre-et-Loire,Peuilly-s.-Claise,32,28032,,,,,,Peuilly-s.-Claise_32,28032
Indre-et-Loire,Preuilly-s.-Claise,32,28032,,,,,,Preuilly-s.-Claise_32,28032
Indre-et-Loire,Reugny,32,29000,,,,,,Reugny_32,29000
Indre-et-Loire,Richelieu,32,29108,,,,,,Richelieu_32,29108
Indre-et-Loire,Rouziers,32,29921,,,,,,Rouziers_32,29921
Indre-et-Loire,Saint-Branch,32,31258,,,,,,Saint-Branch_32,31258
Indre-et-Loire,Saint Branchs,32,31258,,,,,,Saint Branchs_32,31258
Indre-et-Loire,Sainte-Maure,32,33529,,,,,,Sainte-Maure_32,33529
Indre-et-Loire,Sainte-Flovier,32,31782,,,,,,Sainte-Flovier_32,31782
Indre-et-Loire,Saint-Flavier,32,31782,,,,,,Saint-Flavier_32,31782
Indre-et-Loire,Saint-Flovier,32,31782,,,,,,Saint-Flovier_32,31782
Indre-et-Loire,Savigné-sur-Lathan,32,35673,,,,,,Savigné-sur-Lathan_32,35673
Indre-et-Loire,Selles-sur-Cher,32,35901,,,,,,Selles-sur-Cher_32,35901
Indre-et-Loire,Sonzay,32,36560,,,,,,Sonzay_32,36560
Indre-et-Loire,Souvigné,32,36773,,,,,,Souvigné_32,36773
Indre-et-Loire,St-Cyre-sur-Loire,32,31083,,,,,,St-Cyre-sur-Loire_32,31083
Indre-et-Loire,St-Cyr-sur-Loire,32,31083,,,,,,St-Cyr-sur-Loire_32,31083
Indre-et-Loire,Ste-Maure,32,33529,,,,,,Ste-Maure_32,33529
Indre-et-Loire,St-Nicolas-de-Bourgueil,32,33792,,,,,,St-Nicolas-de-Bourgueil_32,33792
Indre-et-Loire,Tauxigny,32,37150,,,,,,Tauxigny_32,37150
Indre-et-Loire,Thilouze,32,37468,,,,,,Thilouze_32,37468
Indre-et-Loire,Tours,32,37911,,,,,,Tours_32,37911
Indre-et-Loire,Vernou,32,39506,,,,,,Vernou_32,39506
Indre-et-Loire,Villaines,32,39970,,,,,,Villaines_32,39970
Indre-et-Loire,Villeperdue,32,40395,,,,,,Villeperdue_32,40395
Indre-et-Loire,Yzeures,32,41409,,,,,,Yzeures_32,41409
Isére,Allevard,56,477,,,,,,Allevard_56,477
Isére,Avenières,56,2147,,,,,,Avenières_56,2147
Isére,Beaurepaire,56,3311,,,,,,Beaurepaire_56,3311
Isére,Biol,56,4307,,,,,,Biol_56,4307
Isére,Bourg-d'Oisans,56,5283,,,,,,Bourg-d'Oisans_56,5283
Isére,Bourgoin,56,5316,,,,,,Bourgoin_56,5316
Isére,Charavines,56,8386,,,,,,Charavines_56,8386
Isére,Corps,56,10381,,,,,,Corps_56,10381
Isére,Crémieu,56,10988,,,,,,Crémieu_56,10988
Isére,Décimes,56,11670,,,,,,Décimes_56,11670
Isére,Décines,56,11670,,,,,,Décines_56,11670
Isére,Entre-Deux-Guiers,56,16404,,,,,,Entre-Deux-Guiers_56,16404
Isére,Faverges,56,13561,,,,,,Faverges_56,13561
Isére,Goncelin,56,15693,,,,,,Goncelin_56,15693
Isére,Grenoble,56,16147,,,,,,Grenoble_56,16147
Isére,Heyrieux,56,17126,,,,,,Heyrieux_56,17126
Isére,La Cote-Saint-André,56,10442,,,,,,La Cote-Saint-André_56,10442
Isére,La Mure,56,24426,,,,,,La Mure_56,24426
Isére,La Tour-du-Pin,56,37846,,,,,,La Tour-du-Pin_56,37846
Isére,La Verpillière,56,39529,,,,,,La Verpillière_56,39529
Isére,Le Grand-Lemps,56,15988,,,,,,Le Grand-Lemps_56,15988
Isére,Les-Abrets,56,76,,,,,,Les-Abrets_56,76
Isére,Les Abrets,56,76,,,,,,Les Abrets_56,76
Isére,Meyzieux,56,22407,,,,,,Meyzieux_56,22407
Isére,Moirans,56,22681,,,,,,Moirans_56,22681
Isére,Monestier-de-Clermont,56,22917,,,,,,Monestier-de-Clermont_56,22917
Isére,Montalieu-Vercieu,56,39353,,,,,,Montalieu-Vercieu_56,39353
Isére,Morestel,56,23963,,,,,,Morestel_56,23963
Isére,Pontcharra,56,27509,,,,,,Pontcharra_56,27509
Isére,Pont-de-Beauvoisin,56,27520,,,,,,Pont-de-Beauvoisin_56,27520
Isére,Pont-de-Chéruy,56,27523,,,,,,Pont-de-Chéruy_56,27523
Isére,Saint-Georges-d'Espéranche,56,31961,,,,,,Saint-Georges-d'Espéranche_56,31961
Isére,Saint-Jean-de-Bournay,56,32460,,,,,,Saint-Jean-de-Bournay_56,32460
Isére,Saint-Laurent-du-Pont,56,32879,,,,,,Saint-Laurent-du-Pont_56,32879
Isére,Saint-Marcellin,56,33155,,,,,,Saint-Marcellin_56,33155
Isére,Saint Martin d'Uriage,56,33427,,,,,,Saint Martin d'Uriage_56,33427
Isére,Saint-Priest,56,34291,,,,,,Saint-Priest_56,34291
Isére,St-Geoirs,56,31899,,,,,,St-Geoirs_56,31899
Isére,St-Symphorien-d'Ozon,56,34691,,,,,,St-Symphorien-d'Ozon_56,34691
Isére,Fures,56,38369,,,,,,Fures_56,38369
Isére,Tullin,56,38369,,,,,,Tullin_56,38369
Isére,Tullins,56,38369,,,,,,Tullins_56,38369
Isére,Uriage,56,33427,,,,,,Uriage_56,33427
Isére,Valbonnais,56,38614,,,,,,Valbonnais_56,38614
Isére,Vienne,56,39839,,,,,,Vienne_56,39839
Isére,Vinay,56,40742,,,,,,Vinay_56,40742
Isére,Vizille,56,40934,,,,,,Vizille_56,40934
Isére,Voiron,56,40959,,,,,,Voiron_56,40959
Isère,Allevard,56,477,,,,,,Allevard_56,477
Isère,Avenières,56,2147,,,,,,Avenières_56,2147
Isère,Beaurepaire,56,3311,,,,,,Beaurepaire_56,3311
Isère,Biol,56,4307,,,,,,Biol_56,4307
Isère,Bourg-d'Oisans,56,5283,,,,,,Bourg-d'Oisans_56,5283
Isère,Bourgoin,56,5316,,,,,,Bourgoin_56,5316
Isère,Chaponnay,56,8372,,,,,,Chaponnay_56,8372
Isère,Charavines,56,8386,,,,,,Charavines_56,8386
Isère,Corps,56,10381,,,,,,Corps_56,10381
Isère,Crémieu,56,10988,,,,,,Crémieu_56,10988
Isère,Entre-Deux-Guiers,56,16404,,,,,,Entre-Deux-Guiers_56,16404
Isère,Faverges,56,13561,,,,,,Faverges_56,13561
Isère,Goncelin,56,15693,,,,,,Goncelin_56,15693
Isère,Grenoble,56,16147,,,,,,Grenoble_56,16147
Isère,Grenoble ,56,16147,,,,,,Grenoble _56,16147
Isère,Heyrieux,56,17126,,,,,,Heyrieux_56,17126
Isère,La Cote-Saint-André,56,10442,,,,,,La Cote-Saint-André_56,10442
Isère,La Côte-Saint-André,56,10442,,,,,,La Côte-Saint-André_56,10442
Isère,La Mure,56,24427,,,,,,La Mure_56,24427
Isère,La Mure,56,24426,,,,,,La Mure_56,24426
Isère,Le Péage-de-Roussilion,56,26345,,,,,,Le Péage-de-Roussilion_56,26345
Isère,La Péage-de-Roussillon,56,26345,,,,,,La Péage-de-Roussillon_56,26345
Isère,La Tour-du-Pin,56,37846,,,,,,La Tour-du-Pin_56,37846
Isère,La Verpillière,56,39529,,,,,,La Verpillière_56,39529
Isère,La Motte-d'Aveilans,56,24116,,,,,,La Motte-d'Aveilans_56,24116
Isère,La Motte-d'Aveillans,56,24116,,,,,,La Motte-d'Aveillans_56,24116
Isère,La Motte-d'Aveilans,56,24116,,,,,,La Motte-d'Aveilans_56,24116
Isère,Le Cote-St-André,56,10442,,,,,,Le Cote-St-André_56,10442
Isère,Le Grand-Lemps,56,15988,,,,,,Le Grand-Lemps_56,15988
Isère,Le Péage-de-Roussillon,56,26345,,,,,,Le Péage-de-Roussillon_56,26345
Isère,Les Abrets,56,76,,,,,,Les Abrets_56,76
Isère,Mens,56,22009,,,,,,Mens_56,22009
Isère,Meyzieux,56,22407,,,,,,Meyzieux_56,22407
Isère,Moirans,56,22681,,,,,,Moirans_56,22681
Isère,Monestier-de-Clermont,56,22917,,,,,,Monestier-de-Clermont_56,22917
Isère,Montalieu-Vercieu,56,39353,,,,,,Montalieu-Vercieu_56,39353
Isère,Morestel,56,23963,,,,,,Morestel_56,23963
Isère,Pontcharra-s.-Bréda,56,27509,,,,,,Pontcharra-s.-Bréda_56,27509
Isère,Pontcharra,56,27509,,,,,,Pontcharra_56,27509
Isère,Pont-de-Beauvoisin,56,27520,,,,,,Pont-de-Beauvoisin_56,27520
Isère,Pont-de-Chéruy,56,27523,,,,,,Pont-de-Chéruy_56,27523
Isère,Pont-en-Royans,56,27551,,,,,,Pont-en-Royans_56,27551
Isère,Rives-sur-Furs,56,29253,,,,,,Rives-sur-Furs_56,29253
Isère,Rives-sur-Fures,56,29253,,,,,,Rives-sur-Fures_56,29253
Isère,Rives,56,29253,,,,,,Rives_56,29253
Isère,Roman-s.-Isère,56,29521,,,,,,Roman-s.-Isère_56,29521
Isère,Romans-s.-Isère,56,29521,,,,,,Romans-s.-Isère_56,29521
Isère,Roybon,56,29935,,,,,,Roybon_56,29935
Isère,Saint Jean-de-Bournay,56,32460,,,,,,Saint Jean-de-Bournay_56,32460
Isère,Saint-Jean-de-Bournay,56,32460,,,,,,Saint-Jean-de-Bournay_56,32460
Isère,Saint-Marcellin,56,33155,,,,,,Saint-Marcellin_56,33155
Isère,St-Priest,56,34291,,,,,,St-Priest_56,34291
Isère,Saint-Priest,56,34291,,,,,,Saint-Priest_56,34291
Isère,Saint-Symphorien-d'Ozon,56,34691,,,,,,Saint-Symphorien-d'Ozon_56,34691
Isère,St-Etienne-de-St-Geoirs,56,31662,,,,,,St-Etienne-de-St-Geoirs_56,31662
Isère,St-étienne-de-St-Geoirs,56,31662,,,,,,St-étienne-de-St-Geoirs_56,31662
Isère,St-Geoire,56,31898,,,,,,St-Geoire_56,31898
Isère,St-Geoirs,56,31899,,,,,,St-Geoirs_56,31899
Isère,St-Georges d'Espéranche,56,31961,,,,,,St-Georges d'Espéranche_56,31961
Isère,St-Jean-de-Bournay,56,32460,,,,,,St-Jean-de-Bournay_56,32460
Isère,Saint-Laurent-de-Lure,56,32854,,,,,,Saint-Laurent-de-Lure_56,32854
Isère,St-Laurent-de-Lure,56,32854,,,,,,St-Laurent-de-Lure_56,32854
Isère,St-Laurent-de-Mure,56,32854,,,,,,St-Laurent-de-Mure_56,32854
Isère,St-Laurent-du-Pont,56,32879,,,,,,St-Laurent-du-Pont_56,32879
Isère,St-Marcellin,56,33155,,,,,,St-Marcellin_56,33155
Isère,Theys,56,37396,,,,,,Theys_56,37396
Isère,Tullins,56,38369,,,,,,Tullins_56,38369
Isère,Valbonnais,56,38614,,,,,,Valbonnais_56,38614
Isère,Vienne,56,39839,,,,,,Vienne_56,39839
Isère,Virieu,56,40822,,,,,,Virieu_56,40822
Isère,Vrieu-sur-Bourbre,56,40822,,,,,,Vrieu-sur-Bourbre_56,40822
Isère,Virieu-sur-Bourbre,56,40822,,,,,,Virieu-sur-Bourbre_56,40822
Isère,Virieu-sur-Bourbre,56,40822,,,,,,Virieu-sur-Bourbre_56,40822
Isère,Villars-de-Lans,56,40036,,,,,,Villars-de-Lans_56,40036
Isère,Villards-de-Lans,56,40036,,,,,,Villards-de-Lans_56,40036
Isère,Villars -de-Lans,56,40036,,,,,,Villars -de-Lans_56,40036
Isère,Vinay,56,40742,,,,,,Vinay_56,40742
Isère,Vizille,56,40934,,,,,,Vizille_56,40934
Isère,Voiron,56,40959,,,,,,Voiron_56,40959
Jura,Arbois,18,1057,,,,,,Arbois_18,1057
Jura,Arinthold,18,1246,,,,,,Arinthold_18,1246
Jura,Arinthod,18,1246,,,,,,Arinthod_18,1246
Jura,Blettersac,18,4516,,,,,,Blettersac_18,4516
Jura,Bletterans,18,4516,,,,,,Bletterans_18,4516
Jura,Bois-d'Amont,18,4636,,,,,,Bois-d'Amont_18,4636
Jura,Champagnole,18,7881,,,,,,Champagnole_18,7881
Jura,Chaussin,18,8955,,,,,,Chaussin_18,8955
Jura,Clairvaux,18,9580,,,,,,Clairvaux_18,9580
Jura,Cousance,18,10822,,,,,,Cousance_18,10822
Jura,Dole,18,11908,,,,,,Dole_18,11908
Jura,Dôle,18,11908,,,,,,Dôle_18,11908
Jura,Foncine-le-Haute,18,14129,,,,,,Foncine-le-Haute_18,14129
Jura,Foncine-le-Haut,18,14129,,,,,,Foncine-le-Haut_18,14129
Jura,Les-Rousses,18,29839,,,,,,Les-Rousses_18,29839
Jura,Les Rousses,18,29839,,,,,,Les Rousses_18,29839
Jura,Lons-le-Saunier,18,19995,,,,,,Lons-le-Saunier_18,19995
Jura,Mignovillard,18,22487,,,,,,Mignovillard_18,22487
Jura,Moirans,18,22680,,,,,,Moirans_18,22680
Jura,Moirans-en-Montagne,18,22680,,,,,,Moirans-en-Montagne_18,22680
Jura,Molinges,18,22745,,,,,,Molinges_18,22745
Jura,Monchard,18,22842,,,,,,Monchard_18,22842
Jura,Morez,18,23974,,,,,,Morez_18,23974
Jura,Nozeroy,18,25225,,,,,,Nozeroy_18,25225
Jura,Orchamps,18,25663,,,,,,Orchamps_18,25663
Jura,Orgelet,18,25686,,,,,,Orgelet_18,25686
Jura,Poligny,18,27379,,,,,,Poligny_18,27379
Jura,Saint-Amour,18,30342,,,,,,Saint-Amour_18,30342
Jura,Saint-Laurent-en-Grandvaux,18,32823,,,,,,Saint-Laurent-en-Grandvaux_18,32823
Jura,St-Laurent-de-Jura,18,32823,,,,,,St-Laurent-de-Jura_18,32823
Jura,St-Laurent-du-Jura,18,32823,,,,,,St-Laurent-du-Jura_18,32823
Jura,Saint-Aubin,18,30522,,,,,,Saint-Aubin_18,30522
Jura,Saint-Claude,18,30977,,,,,,Saint-Claude_18,30977
Jura,Saint-Loup,18,33015,,,,,,Saint-Loup_18,33015
Jura,Salins,18,35116,,,,,,Salins_18,35116
Jura,Sellières,18,35904,,,,,,Sellières_18,35904
Jura,Saptmoncel,18,36048,,,,,,Saptmoncel_18,36048
Jura,Septmoncel,18,36048,,,,,,Septmoncel_18,36048
Jura,Villers-Farley,18,40479,,,,,,Villers-Farley_18,40479
Jura,Villers-Farlay,18,40479,,,,,,Villers-Farlay_18,40479
Landes,Airc-sur-l'Adour,97,291,,,,,,Airc-sur-l'Adour_97,291
Landes,Aire sur-l'Adour,97,291,,,,,,Aire sur-l'Adour_97,291
Landes,Aire-sur-l'Adour,97,291,,,,,,Aire-sur-l'Adour_97,291
Landes,Amou,97,674,,,,,,Amou_97,674
Landes,Capbreton,97,6848,,,,,,Capbreton_97,6848
Landes,Castes,97,7158,,,,,,Castes_97,7158
Landes,Castets,97,7158,,,,,,Castets_97,7158
Landes,Dax,97,11662,,,,,,Dax_97,11662
Landes,Gabarret,97,14952,,,,,,Gabarret_97,14952
Landes,Geaune,97,15203,,,,,,Geaune_97,15203
Landes,Habas,97,16533,,,,,,Habas_97,16533
Landes,Soorts-Hossegor,97,36561,,,,,,Soorts-Hossegor_97,36561
Landes,Hosségor,97,36561,,,,,,Hosségor_97,36561
Landes,Hagetmau,97,16557,,,,,,Hagetmau_97,16557
Landes,La Bastide-d'Armagnac,97,2870,,,,,,La Bastide-d'Armagnac_97,2870
Landes,Labouheyre,97,5085,,,,,,Labouheyre_97,5085
Landes,Léon,97,19217,,,,,,Léon_97,19217
Landes,lit-et-Mixe,97,19710,,,,,,lit-et-Mixe_97,19710
Landes,Mezos,97,22451,,,,,,Mezos_97,22451
Landes,Mimizan,97,22537,,,,,,Mimizan_97,22537
Landes,Mont-de-Marsan,97,23289,,,,,,Mont-de-Marsan_97,23289
Landes,Montfort-en-Chalosse,97,23434,,,,,,Montfort-en-Chalosse_97,23434
Landes,Morceaux,97,23949,,,,,,Morceaux_97,23949
Landes,Morcenx,97,23949,,,,,,Morcenx_97,23949
Landes,Mugron,97,24381,,,,,,Mugron_97,24381
Landes,Onesse,97,25605,,,,,,Onesse_97,25605
Landes,Parentis-en-Born,97,26176,,,,,,Parentis-en-Born_97,26176
Landes,Peyrehorade,97,26669,,,,,,Peyrehorade_97,26669
Landes,Pissos,97,26947,,,,,,Pissos_97,26947
Landes,Gouteux-les-Forges,97,27552,,,,,,Gouteux-les-Forges_97,27552
Landes,Pontenx-les-Forges,97,27552,,,,,,Pontenx-les-Forges_97,27552
Landes,Ponteux-les-Forges,97,27552,,,,,,Ponteux-les-Forges_97,27552
Landes,Pomarez,97,27393,,,,,,Pomarez_97,27393
Landes,Rion-des-Landes,97,29218,,,,,,Rion-des-Landes_97,29218
Landes,Roquefort,97,29628,,,,,,Roquefort_97,29628
Landes,Sabres,97,30130,,,,,,Sabres_97,30130
Landes,Saint-Sever,97,34646,,,,,,Saint-Sever_97,34646
Landes,Sore,97,36585,,,,,,Sore_97,36585
Landes,Souston,97,36762,,,,,,Souston_97,36762
Landes,Soustons,97,36762,,,,,,Soustons_97,36762
Landes,St-Martin-de-Seignaux,97,33370,,,,,,St-Martin-de-Seignaux_97,33370
Landes,St-Vincent-de-Tyrose,97,34991,,,,,,St-Vincent-de-Tyrose_97,34991
Landes,St-Vincent-de-Tyrosse,97,34991,,,,,,St-Vincent-de-Tyrosse_97,34991
Landes,Tartas,97,37107,,,,,,Tartas_97,37107
Landes,Villeneuve-de-Marsan,97,40314,,,,,,Villeneuve-de-Marsan_97,40314
Loire,Andrézieux,47,780,,,,,,Andrézieux_47,780
Loire,Balbigny,47,2484,,,,,,Balbigny_47,2484
Loire,Belmont,47,3605,,,,,,Belmont_47,3605
Loire,Boen,47,4587,,,,,,Boen_47,4587
Loire,Boen-s.-Lignon,47,4587,,,,,,Boen-s.-Lignon_47,4587
Loire,Boën-s.-Lignon,47,4587,,,,,,Boën-s.-Lignon_47,4587
Loire,Boën-sur-Lignon,47,4587,,,,,,Boën-sur-Lignon_47,4587
Loire,Bourg-Argental,47,5270,,,,,,Bourg-Argental_47,5270
Loire,Bussières,47,6371,,,,,,Bussières_47,6371
Loire,Chalmazelle,47,7719,,,,,,Chalmazelle_47,7719
Loire,Charlieu,47,8444,,,,,,Charlieu_47,8444
Loire,Chavanay,47,9015,,,,,,Chavanay_47,9015
Loire,Chazelles-s.-Lyon,47,9056,,,,,,Chazelles-s.-Lyon_47,9056
Loire,Chazelles-sur-Lyon,47,9056,,,,,,Chazelles-sur-Lyon_47,9056
Loire,Chirassimont,47,9383,,,,,,Chirassimont_47,9383
Loire,Combres,47,9995,,,,,,Combres_47,9995
Loire,Crémeaux,47,10985,,,,,,Crémeaux_47,10985
Loire,Feurs,47,13829,,,,,,Feurs_47,13829
Loire,Firminy,47,13883,,,,,,Firminy_47,13883
Loire,Grand-Croix,47,15961,,,,,,Grand-Croix_47,15961
Loire,Jarnosse,47,17768,,,,,,Jarnosse_47,17768
Loire,Lagreste,47,16161,,,,,,Lagreste_47,16161
Loire,Lagresle,47,16161,,,,,,Lagresle_47,16161
Loire,La Chambon-Feugerolles,47,7788,,,,,,La Chambon-Feugerolles_47,7788
